CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15238,2,31,9748.54,2,Champions
15239,307,1,208.78,3,Hibernating
15240,2,5,2804.01,2,Champions
15241,55,4,584.54,0,At Risk
15242,33,7,1117.08,1,Loyal Customers
15243,119,1,242.43,3,Hibernating
15244,44,6,2397.35,1,Loyal Customers
15245,40,2,270.4,0,At Risk
15246,357,1,47.94,3,Hibernating
15247,237,1,64.84,3,Hibernating
15248,137,4,1566.78,0,At Risk
15249,94,2,310.06,0,At Risk
15250,172,1,76.7,3,Hibernating
15251,348,1,241.89,3,Hibernating
15252,97,1,43.75,3,Hibernating
15253,203,1,102.33,3,Hibernating
15254,128,1,185.24,3,Hibernating
15255,373,1,245.57,3,Hibernating
15256,18,17,7042.35,2,Champions
15257,246,1,139.31,3,Hibernating
15258,173,1,142.32,3,Hibernating
15259,71,2,159.46,0,At Risk
15260,56,1,149.78,0,At Risk
15261,7,6,3493.88,1,Loyal Customers
15262,346,1,91.97,3,Hibernating
15263,91,1,107.0,3,Hibernating
15264,23,14,3412.11,1,Loyal Customers
15265,57,1,169.05,0,At Risk
15266,1,38,23734.89,2,Champions
15267,56,1,270.39,0,At Risk
15268,114,1,277.89,3,Hibernating
15269,138,2,311.94,0,At Risk
15270,7,36,19826.38,2,Champions
15271,18,21,5117.32,2,Champions
15272,9,6,2615.78,1,Loyal Customers
15273,109,3,420.01,0,At Risk
15274,274,1,105.38,3,Hibernating
15275,223,1,64.25,3,Hibernating
15276,319,1,96.01,3,Hibernating
15277,44,9,1796.81,1,Loyal Customers
15278,10,15,7765.41,2,Champions
15279,129,3,493.2,0,At Risk
15280,74,4,459.5,0,At Risk
15281,1,5,2236.14,2,Champions
15282,140,12,1610.21,1,Loyal Customers
15283,166,10,2415.2,1,Loyal Customers
15284,69,9,6121.44,1,Loyal Customers
15285,24,27,20431.71,2,Champions
15286,120,5,821.07,0,At Risk
15287,10,31,13594.43,2,Champions
15288,49,4,884.04,1,Loyal Customers
15289,105,1,228.91,3,Hibernating
15290,146,1,88.11,3,Hibernating
15291,47,6,1564.05,1,Loyal Customers
15292,29,27,5746.37,2,Champions
15293,54,1,292.79,0,At Risk
15294,35,6,5812.98,1,Loyal Customers
15295,237,1,197.09,3,Hibernating
15296,175,1,184.53,3,Hibernating
15297,65,3,986.21,0,At Risk
15298,195,1,133.28,3,Hibernating
15299,70,5,1320.12,1,Loyal Customers
15300,106,5,833.0,0,At Risk
15301,161,3,379.91,0,At Risk
15302,33,1,285.19,0,At Risk
15303,33,5,1428.85,1,Loyal Customers
15304,273,1,145.97,3,Hibernating
15305,82,1,156.91,3,Hibernating
15306,38,5,4751.58,1,Loyal Customers
15307,14,21,21659.76,2,Champions
15308,138,12,3146.02,1,Loyal Customers
15309,65,1,235.19,0,At Risk
15310,46,7,3559.05,1,Loyal Customers
15311,27,3,950.74,1,Loyal Customers
15312,49,1,348.03,0,At Risk
15313,107,4,1097.68,0,At Risk
15314,39,1,254.63,0,At Risk
15315,94,3,774.33,0,At Risk
15316,281,1,164.05,3,Hibernating
15317,334,2,316.8,3,Hibernating
15318,61,2,371.07,0,At Risk
15319,39,3,462.99,0,At Risk
15320,19,15,18043.94,2,Champions
15321,25,5,1424.27,1,Loyal Customers
15322,267,1,96.72,3,Hibernating
15323,72,6,1915.47,1,Loyal Customers
15324,357,1,73.59,3,Hibernating
15325,4,18,6007.0,2,Champions
15326,46,9,1702.51,1,Loyal Customers
15327,14,5,1534.68,1,Loyal Customers
15328,62,4,647.24,0,At Risk
15329,38,10,2377.63,1,Loyal Customers
15330,104,3,702.06,0,At Risk
15331,87,1,191.15,3,Hibernating
15332,301,1,620.2,3,Hibernating
15333,151,2,176.94,3,Hibernating
15334,193,6,1913.65,0,At Risk
15335,123,1,153.38,3,Hibernating
15336,2,17,8655.23,2,Champions
15337,18,1,261.31,0,At Risk
15338,38,3,2137.74,1,Loyal Customers
15339,35,2,260.82,0,At Risk
15340,72,4,575.13,0,At Risk
15341,74,4,693.28,0,At Risk
15342,87,1,95.61,3,Hibernating
15343,15,5,1086.53,1,Loyal Customers
15344,218,1,77.38,3,Hibernating
15345,186,1,339.61,3,Hibernating
15346,35,1,92.54,0,At Risk
15347,38,2,401.67,0,At Risk
15348,33,5,2077.35,1,Loyal Customers
15349,56,10,923.53,1,Loyal Customers
15350,373,1,121.69,3,Hibernating
15351,252,4,1009.35,0,At Risk
15352,29,10,2972.32,1,Loyal Customers
15353,171,1,530.13,3,Hibernating
15354,71,1,47.06,3,Hibernating
15355,42,1,197.74,0,At Risk
15356,113,1,146.72,3,Hibernating
15357,79,1,83.16,3,Hibernating
15358,169,4,1051.51,0,At Risk
15359,49,4,500.79,0,At Risk
15360,31,1,434.38,0,At Risk
15361,6,44,14563.11,2,Champions
15362,373,1,174.01,3,Hibernating
15363,269,1,150.92,3,Hibernating
15364,99,4,981.03,0,At Risk
15365,176,3,637.37,0,At Risk
15366,125,1,192.63,3,Hibernating
15367,8,14,10126.97,2,Champions
15368,8,6,2002.54,1,Loyal Customers
15369,9,15,5693.22,2,Champions
15370,19,40,8661.25,2,Champions
15371,5,26,16992.71,2,Champions
15372,107,2,222.09,0,At Risk
15373,30,10,1512.69,1,Loyal Customers
15374,145,2,394.71,0,At Risk
15375,22,1,252.43,0,At Risk
15376,138,5,1987.55,1,Loyal Customers
15377,315,1,182.25,3,Hibernating
15378,55,3,959.64,0,At Risk
15379,188,1,112.16,3,Hibernating
15380,190,1,486.75,3,Hibernating
15381,18,3,1810.03,1,Loyal Customers
15382,27,10,2125.9,1,Loyal Customers
15383,298,1,204.54,3,Hibernating
15384,45,4,599.65,0,At Risk
15385,270,1,218.51,3,Hibernating
15386,29,5,1574.68,1,Loyal Customers
15387,116,2,851.56,0,At Risk
15388,47,6,1119.83,1,Loyal Customers
15389,21,18,4399.97,2,Champions
15390,43,39,27306.56,2,Champions
15391,13,4,776.42,1,Loyal Customers
15392,291,2,421.45,3,Hibernating
15393,143,1,88.54,3,Hibernating
15394,42,8,1229.12,1,Loyal Customers
15395,132,1,555.01,0,At Risk
15396,10,17,10105.97,2,Champions
15397,293,1,227.07,3,Hibernating
15398,314,6,521.73,0,At Risk
15399,281,3,488.13,3,Hibernating
15400,298,1,192.14,3,Hibernating
15401,6,7,1968.17,1,Loyal Customers
15402,26,4,865.16,1,Loyal Customers
15403,216,2,155.11,3,Hibernating
15404,58,24,21010.37,2,Champions
15405,23,30,17873.94,2,Champions
15406,50,4,2154.91,1,Loyal Customers
15407,285,1,96.99,3,Hibernating
15408,216,2,620.81,0,At Risk
15409,64,1,208.13,0,At Risk
15410,93,8,4228.07,1,Loyal Customers
15411,20,14,2964.52,2,Champions
15412,20,9,1358.54,1,Loyal Customers
15413,350,1,335.94,3,Hibernating
15414,76,5,1916.01,1,Loyal Customers
15415,105,1,158.92,3,Hibernating
15416,88,3,846.29,0,At Risk
15417,35,1,186.39,0,At Risk
15418,302,4,1046.54,0,At Risk
15419,118,3,624.74,0,At Risk
15420,330,1,233.03,3,Hibernating
15421,21,9,2080.5,1,Loyal Customers
15422,365,1,170.72,3,Hibernating
15423,166,1,250.41,3,Hibernating
15424,105,2,226.35,0,At Risk
15425,114,2,576.95,0,At Risk
15426,172,2,114.1,3,Hibernating
15427,347,1,64.8,3,Hibernating
15428,91,1,107.71,3,Hibernating
15429,242,1,43.87,3,Hibernating
15430,87,1,182.94,3,Hibernating
15431,48,2,225.72,0,At Risk
15432,37,8,1304.53,1,Loyal Customers
15433,4,23,8017.19,2,Champions
15434,96,4,1916.22,1,Loyal Customers
15435,137,1,480.6,3,Hibernating
15436,10,14,9275.79,2,Champions
15437,57,5,1250.45,1,Loyal Customers
15438,327,3,214.09,3,Hibernating
15439,329,2,171.56,3,Hibernating
15440,272,3,570.42,3,Hibernating
15441,51,8,1422.22,1,Loyal Customers
15442,278,1,111.46,3,Hibernating
15443,35,7,2368.81,1,Loyal Customers
15444,35,23,13261.66,2,Champions
15445,373,1,111.03,3,Hibernating
15446,38,3,974.17,0,At Risk
15447,178,1,86.07,3,Hibernating
15448,52,6,1270.59,1,Loyal Customers
15449,50,4,760.47,0,At Risk
15450,60,1,199.95,0,At Risk
15451,8,44,69720.7,2,Champions
15452,33,13,3507.81,1,Loyal Customers
15453,16,7,1888.29,1,Loyal Customers
15454,4,2,562.11,1,Loyal Customers
15455,104,4,738.58,0,At Risk
15456,13,7,2460.76,1,Loyal Customers
15457,179,5,1181.16,0,At Risk
15458,285,1,329.18,3,Hibernating
15459,108,2,388.76,0,At Risk
15460,98,2,204.69,0,At Risk
15461,115,1,487.63,0,At Risk
15462,225,2,847.75,0,At Risk
15463,32,7,2040.65,1,Loyal Customers
15464,209,1,186.85,3,Hibernating
15465,50,8,12326.37,1,Loyal Customers
15466,207,4,893.92,0,At Risk
15467,85,1,297.32,0,At Risk
15468,30,1,124.12,0,At Risk
15469,1,28,13298.42,2,Champions
15470,1,19,15007.1,2,Champions
15471,10,30,13324.83,2,Champions
15472,57,1,289.05,0,At Risk
15473,9,14,18328.26,2,Champions
15474,129,5,1840.23,1,Loyal Customers
15475,85,2,261.83,0,At Risk
15476,37,4,1743.47,1,Loyal Customers
15477,26,5,1465.56,1,Loyal Customers
15478,48,5,2252.32,1,Loyal Customers
15479,152,1,131.78,3,Hibernating
15480,48,7,2976.74,1,Loyal Customers
15481,24,33,16005.79,2,Champions
15482,51,1,272.42,0,At Risk
15483,93,2,386.08,0,At Risk
15484,38,2,115.44,0,At Risk
15485,111,1,150.92,3,Hibernating
15486,182,2,306.8,3,Hibernating
15487,140,4,1042.51,0,At Risk
15488,43,7,1333.14,1,Loyal Customers
15489,156,4,2099.08,0,At Risk
15490,34,3,315.28,0,At Risk
15491,85,1,184.58,3,Hibernating
15492,30,8,2498.99,1,Loyal Customers
15493,160,1,133.14,3,Hibernating
15494,327,2,986.59,3,Hibernating
15495,280,1,170.16,3,Hibernating
15496,222,1,132.69,3,Hibernating
15497,1,10,3396.37,2,Champions
15498,37,17,2659.1,1,Loyal Customers
15499,150,2,536.9,0,At Risk
15500,15,6,1056.21,1,Loyal Customers
15501,7,13,9992.84,2,Champions
15502,146,2,175.34,3,Hibernating
15503,37,5,454.98,1,Loyal Customers
15504,7,21,8660.61,2,Champions
15505,121,1,340.56,3,Hibernating
15506,208,1,89.15,3,Hibernating
15507,111,1,90.23,3,Hibernating
15508,7,38,8994.65,2,Champions
15509,77,2,654.57,0,At Risk
15510,114,1,81.9,3,Hibernating
15511,24,20,7410.13,2,Champions
15512,56,2,366.19,0,At Risk
15513,373,1,138.64,3,Hibernating
15514,184,2,296.47,3,Hibernating
15515,34,24,13206.99,2,Champions
15516,149,1,79.9,3,Hibernating
15517,39,5,1736.57,1,Loyal Customers
15518,27,27,13535.11,2,Champions
15519,1,34,17554.55,2,Champions
15520,45,9,1412.64,1,Loyal Customers
15521,3,12,5009.89,2,Champions
15522,159,2,325.3,3,Hibernating
15523,373,1,189.6,3,Hibernating
15524,24,27,10681.99,2,Champions
15525,138,1,203.18,3,Hibernating
15526,168,1,162.88,3,Hibernating
15527,28,38,21395.75,2,Champions
15528,373,2,178.91,3,Hibernating
15529,200,1,255.05,3,Hibernating
15530,324,1,55.29,3,Hibernating
15531,146,1,84.52,3,Hibernating
15532,213,1,88.88,3,Hibernating
15533,247,1,114.66,3,Hibernating
15534,30,1,188.39,0,At Risk
15535,11,3,1008.31,1,Loyal Customers
15536,56,1,478.35,0,At Risk
15537,23,18,6190.79,2,Champions
15538,35,11,2356.6,1,Loyal Customers
15539,27,3,1146.59,1,Loyal Customers
15540,189,2,259.6,3,Hibernating
15541,82,1,182.37,3,Hibernating
15542,37,10,3109.26,1,Loyal Customers
15543,82,1,792.31,0,At Risk
15544,6,27,8712.54,2,Champions
15545,57,44,19048.13,2,Champions
15546,165,5,1766.55,0,At Risk
15547,18,8,1970.33,1,Loyal Customers
15548,156,1,36.41,3,Hibernating
15549,97,3,475.47,0,At Risk
15550,6,25,5283.06,2,Champions
15551,60,1,107.75,3,Hibernating
15552,17,4,652.56,1,Loyal Customers
15553,15,3,391.82,1,Loyal Customers
15554,8,31,19229.87,2,Champions
15555,43,2,1721.11,0,At Risk
15556,78,8,2835.63,1,Loyal Customers
15557,148,1,111.59,3,Hibernating
15558,36,1,131.95,0,At Risk
15559,179,1,95.7,3,Hibernating
15560,222,1,302.91,3,Hibernating
15561,111,1,155.85,3,Hibernating
15562,86,1,257.55,0,At Risk
15563,158,1,234.31,3,Hibernating
15564,69,1,51.68,3,Hibernating
15565,271,2,680.46,3,Hibernating
15566,10,31,4801.54,2,Champions
15567,41,3,415.32,0,At Risk
15568,105,2,524.07,0,At Risk
15569,43,4,459.19,0,At Risk
15570,4,31,19408.15,2,Champions
15571,10,35,25372.58,2,Champions
15572,19,27,28080.23,2,Champions
15573,9,29,15523.62,2,Champions
15574,12,24,10605.67,2,Champions
15575,32,27,10001.05,2,Champions
15576,101,4,1006.57,0,At Risk
15577,28,3,799.5,1,Loyal Customers
15578,278,1,210.94,3,Hibernating
15579,193,1,111.22,3,Hibernating
15580,25,20,6488.26,2,Champions
15581,31,3,1253.42,1,Loyal Customers
15582,86,2,979.17,0,At Risk
15583,60,3,577.51,0,At Risk
15584,190,2,530.32,0,At Risk
15585,121,3,515.57,0,At Risk
15586,19,3,1044.55,1,Loyal Customers
15587,38,4,862.95,1,Loyal Customers
15588,226,1,338.69,3,Hibernating
15589,42,6,1442.04,1,Loyal Customers
15590,311,1,131.3,3,Hibernating
15591,120,1,179.12,3,Hibernating
15592,28,6,1472.6,1,Loyal Customers
15593,147,1,307.51,3,Hibernating
15594,179,1,62.24,3,Hibernating
15595,103,1,225.51,3,Hibernating
15596,32,12,7684.03,2,Champions
15597,196,1,101.9,3,Hibernating
15598,18,6,1821.0,1,Loyal Customers
15599,27,2,808.24,0,At Risk
15600,155,4,917.93,0,At Risk
15601,21,1,261.31,0,At Risk
15602,8,32,7088.7,2,Champions
15603,58,1,135.28,0,At Risk
15604,120,2,423.39,0,At Risk
15605,130,4,1647.77,0,At Risk
15606,84,1,256.86,0,At Risk
15607,35,10,5172.56,1,Loyal Customers
15608,239,1,142.99,3,Hibernating
15609,44,2,1263.09,0,At Risk
15610,67,4,1017.12,0,At Risk
15611,106,2,605.41,0,At Risk
15612,330,1,232.8,3,Hibernating
15613,163,1,165.73,3,Hibernating
15614,11,17,6632.1,2,Champions
15615,65,7,1431.24,1,Loyal Customers
15616,54,6,1957.94,1,Loyal Customers
15617,193,1,113.04,3,Hibernating
15618,161,1,83.79,3,Hibernating
15619,33,3,436.98,0,At Risk
15620,324,1,76.4,3,Hibernating
15621,30,2,836.39,0,At Risk
15622,15,1,171.94,0,At Risk
15623,49,7,1329.62,1,Loyal Customers
15624,71,9,2547.98,1,Loyal Customers
15625,156,5,1926.21,0,At Risk
15626,45,4,2215.67,1,Loyal Customers
15627,148,1,240.47,3,Hibernating
15628,373,1,512.26,3,Hibernating
15629,103,4,643.04,0,At Risk
15630,47,4,1065.25,1,Loyal Customers
15631,373,1,135.04,3,Hibernating
15632,71,23,14851.7,2,Champions
15633,373,1,47.93,3,Hibernating
15634,147,2,881.55,0,At Risk
15635,22,18,8593.94,2,Champions
15636,183,2,227.39,3,Hibernating
15637,57,8,3637.76,1,Loyal Customers
15638,14,4,605.47,1,Loyal Customers
15639,23,4,1055.82,1,Loyal Customers
15640,227,1,118.63,3,Hibernating
15641,191,1,114.15,3,Hibernating
15642,39,2,397.38,0,At Risk
15643,33,15,8996.07,2,Champions
15644,10,11,3363.28,2,Champions
15645,196,1,195.93,3,Hibernating
15646,50,6,1679.79,1,Loyal Customers
15647,26,10,2244.84,1,Loyal Customers
15648,25,1,470.33,0,At Risk
15649,179,3,436.44,0,At Risk
15650,151,1,254.58,3,Hibernating
15651,184,1,153.16,3,Hibernating
15652,44,2,735.89,0,At Risk
15653,124,1,175.67,3,Hibernating
15654,85,3,706.89,0,At Risk
15655,125,6,1310.25,1,Loyal Customers
15656,5,37,17164.19,2,Champions
15657,10,37,13944.64,2,Champions
15658,200,1,147.91,3,Hibernating
15659,29,2,835.36,0,At Risk
15660,126,1,166.58,3,Hibernating
15661,81,6,4256.07,1,Loyal Customers
15662,40,4,471.38,0,At Risk
15663,177,1,228.94,3,Hibernating
15664,23,6,2028.23,1,Loyal Customers
15665,6,18,5932.49,2,Champions
15666,280,1,59.9,3,Hibernating
15667,58,4,1067.56,1,Loyal Customers
15668,192,1,86.7,3,Hibernating
15669,10,5,762.86,1,Loyal Customers
15670,371,1,157.18,3,Hibernating
15671,294,1,156.87,3,Hibernating
15672,9,38,17672.64,2,Champions
15673,149,5,1192.2,0,At Risk
15674,266,1,364.72,3,Hibernating
15675,106,3,1496.5,0,At Risk
15676,93,5,2983.81,1,Loyal Customers
15677,166,1,205.52,3,Hibernating
15678,373,1,204.99,3,Hibernating
15679,119,1,153.87,3,Hibernating
15680,252,1,248.75,3,Hibernating
15681,325,1,236.96,3,Hibernating
15682,246,2,367.3,3,Hibernating
15683,132,2,785.79,0,At Risk
15684,322,1,399.61,3,Hibernating
15685,152,2,1026.97,0,At Risk
15686,19,46,14834.93,2,Champions
15687,138,5,1404.39,0,At Risk
15688,26,21,9491.11,2,Champions
15689,159,2,246.88,3,Hibernating
15690,177,6,868.99,0,At Risk
15691,72,5,931.13,1,Loyal Customers
15692,70,8,1774.03,1,Loyal Customers
15693,122,2,513.13,0,At Risk
15694,30,4,517.6,1,Loyal Customers
15695,52,4,945.72,1,Loyal Customers
15696,153,2,1073.8,0,At Risk
15697,248,6,505.12,0,At Risk
15698,35,2,751.12,0,At Risk
15699,34,5,1043.15,1,Loyal Customers
15700,25,3,635.35,0,At Risk
15701,153,4,544.07,0,At Risk
15702,287,1,193.95,3,Hibernating
15703,215,1,41.16,3,Hibernating
15704,21,2,532.44,0,At Risk
15705,6,21,8572.14,2,Champions
15706,373,3,437.9,3,Hibernating
15707,168,1,266.89,3,Hibernating
15708,30,13,8670.29,2,Champions
15709,87,2,700.49,0,At Risk
15710,38,4,2204.53,1,Loyal Customers
15711,23,74,65642.93,2,Champions
15712,177,1,60.17,3,Hibernating
15713,232,1,180.63,3,Hibernating
15714,87,2,298.8,0,At Risk
15715,19,17,6673.64,2,Champions
15716,101,3,267.55,0,At Risk
15717,298,1,152.41,3,Hibernating
15718,135,2,1304.4,0,At Risk
15719,79,6,2042.88,1,Loyal Customers
15720,51,1,70.97,3,Hibernating
15721,32,20,10810.47,2,Champions
15722,93,1,160.74,3,Hibernating
15723,292,1,154.09,3,Hibernating
15724,9,15,8238.61,2,Champions
15725,9,18,6825.6,2,Champions
15726,150,1,211.17,3,Hibernating
15727,110,1,262.24,3,Hibernating
15728,39,1,515.26,0,At Risk
15729,15,17,6183.48,2,Champions
15730,272,1,137.8,3,Hibernating
15731,41,9,8991.04,1,Loyal Customers
15732,87,3,608.22,0,At Risk
15733,150,4,962.55,0,At Risk
15734,34,7,841.59,1,Loyal Customers
15735,147,13,2043.28,1,Loyal Customers
15736,117,1,130.23,3,Hibernating
15737,269,1,280.48,3,Hibernating
15738,118,1,313.92,3,Hibernating
15739,46,4,900.91,1,Loyal Customers
15740,9,9,3753.38,2,Champions
15741,112,6,1004.67,0,At Risk
15742,43,2,324.85,0,At Risk
15743,51,8,2504.36,1,Loyal Customers
15744,48,5,1061.34,1,Loyal Customers
15745,162,1,554.92,3,Hibernating
15746,35,19,9492.11,2,Champions
15747,226,1,538.45,3,Hibernating
15748,45,3,1069.01,0,At Risk
15749,7,9,4438.16,2,Champions
15750,107,3,246.49,0,At Risk
15751,68,4,504.24,0,At Risk
15752,373,1,153.58,3,Hibernating
15753,256,1,130.27,3,Hibernating
15754,248,1,383.91,3,Hibernating
15755,96,1,623.46,0,At Risk
15756,86,3,383.86,0,At Risk
15757,102,1,120.31,3,Hibernating
15758,373,1,47.95,3,Hibernating
15759,57,19,5089.02,1,Loyal Customers
15760,77,1,145.65,3,Hibernating
15761,151,8,3815.49,1,Loyal Customers
15762,9,6,2470.49,1,Loyal Customers
15763,193,1,129.62,3,Hibernating
15764,98,1,122.28,3,Hibernating
15765,41,1,87.18,0,At Risk
15766,27,18,6946.23,2,Champions
15767,65,3,2084.85,1,Loyal Customers
15768,204,1,104.31,3,Hibernating
15769,1,14,4207.77,2,Champions
15770,119,1,349.61,3,Hibernating
15771,126,1,211.6,3,Hibernating
15772,28,1,426.51,0,At Risk
15773,114,1,248.61,3,Hibernating
15774,7,25,16708.41,2,Champions
15775,225,1,152.9,3,Hibernating
15776,269,1,139.15,3,Hibernating
15777,101,3,1172.79,0,At Risk
15778,66,1,58.47,3,Hibernating
15779,92,4,1321.84,0,At Risk
15780,46,3,876.66,0,At Risk
15781,190,1,252.37,3,Hibernating
15782,56,4,769.59,0,At Risk
15783,12,4,1016.35,1,Loyal Customers
15784,65,6,962.82,1,Loyal Customers
15785,107,1,138.2,3,Hibernating
15786,208,1,98.92,3,Hibernating
15787,84,4,723.46,0,At Risk
15788,71,12,1434.72,1,Loyal Customers
15789,1,26,23508.11,2,Champions
15790,35,3,951.27,1,Loyal Customers
15791,86,13,3256.86,1,Loyal Customers
15792,300,1,137.93,3,Hibernating
15793,116,1,67.37,3,Hibernating
15794,37,13,5312.56,1,Loyal Customers
15795,186,1,122.33,3,Hibernating
15796,219,2,576.83,3,Hibernating
15797,18,3,533.28,1,Loyal Customers
15798,51,5,1721.85,1,Loyal Customers
15799,373,1,76.67,3,Hibernating
15800,11,45,17490.01,2,Champions
15801,133,1,68.58,3,Hibernating
15802,328,2,295.31,3,Hibernating
15803,373,1,270.41,3,Hibernating
15804,3,15,4692.0,2,Champions
15805,11,18,12598.04,2,Champions
15806,282,1,194.07,3,Hibernating
15807,89,2,494.59,0,At Risk
15808,25,4,615.05,1,Loyal Customers
15809,29,2,855.22,0,At Risk
15810,1,32,14471.92,2,Champions
15811,73,2,354.06,0,At Risk
15812,255,1,100.54,3,Hibernating
15813,36,1,447.59,0,At Risk
15814,130,5,769.9,0,At Risk
15815,287,2,679.08,3,Hibernating
15816,86,4,191.7,0,At Risk
15817,8,14,6668.91,2,Champions
15818,43,2,197.34,0,At Risk
15819,16,20,5241.02,2,Champions
15820,47,7,1794.54,1,Loyal Customers
15821,130,1,174.94,3,Hibernating
15822,44,9,3725.07,1,Loyal Customers
15823,2,37,12935.24,2,Champions
15824,77,1,214.95,0,At Risk
15825,41,6,1656.05,1,Loyal Customers
15826,92,2,254.16,0,At Risk
15827,27,12,1843.36,1,Loyal Customers
15828,133,2,350.07,0,At Risk
15829,279,1,164.59,3,Hibernating
15830,37,36,11563.33,2,Champions
15831,348,1,104.42,3,Hibernating
15832,3,17,12856.28,2,Champions
15833,94,3,1382.61,0,At Risk
15834,33,3,1002.2,1,Loyal Customers
15835,70,2,560.47,0,At Risk
15836,9,16,7918.75,2,Champions
15837,244,1,232.13,3,Hibernating
15838,226,2,111.62,3,Hibernating
15839,266,1,165.07,3,Hibernating
15840,101,1,1160.16,0,At Risk
15841,115,1,240.37,3,Hibernating
15842,7,19,9116.71,2,Champions
15843,27,19,7901.44,2,Champions
15844,181,3,253.96,3,Hibernating
15845,155,1,131.62,3,Hibernating
15846,32,7,5937.27,1,Loyal Customers
15847,86,1,404.81,0,At Risk
15848,25,2,877.31,0,At Risk
15849,153,1,217.41,3,Hibernating
15850,66,2,409.18,0,At Risk
15851,206,1,138.47,3,Hibernating
15852,312,4,1794.23,0,At Risk
15853,31,13,4477.68,1,Loyal Customers
15854,51,5,3376.23,1,Loyal Customers
15855,256,1,68.54,3,Hibernating
15856,226,1,103.62,3,Hibernating
15857,14,3,1038.34,1,Loyal Customers
15858,18,10,2536.72,1,Loyal Customers
15859,6,47,15195.5,2,Champions
15860,5,33,22162.74,2,Champions
15861,14,20,29925.75,2,Champions
15862,21,2,677.06,0,At Risk
15863,152,5,1138.43,0,At Risk
15864,151,1,144.16,3,Hibernating
15865,102,1,331.2,0,At Risk
15866,373,1,198.75,3,Hibernating
15867,307,1,179.31,3,Hibernating
15868,174,2,193.81,3,Hibernating
15869,55,3,495.07,0,At Risk
15870,6,13,8374.3,2,Champions
15871,12,22,5268.91,2,Champions
15872,314,1,279.26,3,Hibernating
15873,12,12,12828.68,2,Champions
15874,21,3,592.78,1,Loyal Customers
15875,80,5,1615.53,1,Loyal Customers
15876,176,1,146.34,3,Hibernating
15877,166,3,1814.96,0,At Risk
15878,268,1,134.76,3,Hibernating
15879,107,1,225.07,3,Hibernating
15880,207,1,197.04,3,Hibernating
15881,11,29,6519.95,2,Champions
15882,373,1,102.78,3,Hibernating
15883,286,2,1527.65,0,At Risk
15884,81,2,285.3,0,At Risk
15885,198,1,224.63,3,Hibernating
15886,209,1,204.66,3,Hibernating
15887,318,1,420.13,3,Hibernating
15888,224,1,110.41,3,Hibernating
15889,44,4,1133.66,1,Loyal Customers
15890,18,4,876.46,1,Loyal Customers
15891,49,2,928.76,0,At Risk
15892,297,1,276.17,3,Hibernating
15893,153,1,215.46,3,Hibernating
15894,373,1,131.14,3,Hibernating
15895,308,1,535.25,3,Hibernating
15896,115,3,543.32,0,At Risk
15897,19,24,14107.72,2,Champions
15898,48,5,2758.2,1,Loyal Customers
15899,195,4,795.85,0,At Risk
15900,373,1,115.98,3,Hibernating
15901,44,9,1563.54,1,Loyal Customers
15902,150,1,131.14,3,Hibernating
15903,134,4,1039.37,0,At Risk
15904,50,14,3538.21,1,Loyal Customers
15905,242,1,148.52,3,Hibernating
15906,219,3,792.4,0,At Risk
15907,200,1,224.79,3,Hibernating
15908,29,1,222.36,0,At Risk
15909,32,3,521.06,0,At Risk
15910,14,28,13400.94,2,Champions
15911,133,3,326.02,0,At Risk
15912,213,1,101.81,3,Hibernating
15913,166,2,468.52,0,At Risk
15914,373,2,209.46,3,Hibernating
15915,16,18,8015.01,2,Champions
15916,227,1,89.29,3,Hibernating
15917,19,24,19247.25,2,Champions
15918,6,24,4475.32,2,Champions
15919,124,2,467.16,0,At Risk
15920,113,2,163.5,3,Hibernating
15921,212,1,317.48,3,Hibernating
15922,185,1,101.68,3,Hibernating
15923,29,16,5562.47,2,Champions
15924,12,12,4454.33,2,Champions
15925,16,20,6817.45,2,Champions
15926,131,4,529.3,0,At Risk
15927,184,4,395.96,0,At Risk
15928,13,36,10403.11,2,Champions
15929,80,1,554.87,0,At Risk
15930,56,1,646.6,0,At Risk
15931,152,1,56.97,3,Hibernating
15932,38,2,243.87,0,At Risk
15933,46,4,921.48,1,Loyal Customers
15934,75,4,1873.27,1,Loyal Customers
15935,93,2,337.39,0,At Risk
15936,26,5,1399.04,1,Loyal Customers
15937,3,17,3892.14,2,Champions
15938,153,1,192.41,3,Hibernating
15939,305,1,142.7,3,Hibernating
15940,23,4,1436.23,1,Loyal Customers
15941,83,2,223.72,0,At Risk
15942,159,2,358.1,3,Hibernating
15943,20,13,4188.32,2,Champions
15944,23,6,2454.12,1,Loyal Customers
15945,123,1,150.11,3,Hibernating
15946,222,1,213.29,3,Hibernating
15947,65,8,2495.61,1,Loyal Customers
15948,348,1,397.78,3,Hibernating
15949,95,1,302.22,0,At Risk
15950,70,4,504.95,0,At Risk
15951,72,8,4597.08,1,Loyal Customers
15952,10,9,6531.49,2,Champions
15953,27,5,2193.52,1,Loyal Customers
15954,373,1,142.53,3,Hibernating
15955,159,1,273.41,3,Hibernating
15956,195,1,51.49,3,Hibernating
15957,2,24,15759.58,2,Champions
15958,236,1,212.32,3,Hibernating
15959,84,1,95.09,3,Hibernating
15960,81,3,1080.22,0,At Risk
15961,17,4,814.88,1,Loyal Customers
15962,35,3,445.9,0,At Risk
15963,16,34,25494.65,2,Champions
15964,15,19,4365.06,2,Champions
